name,uid,code,parent,shortName,level,openingDate
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,mkciZnH1NDu,Rugarama,6,01-01-00
Nyamiyonga Cell,HolPTYYd3KW,Nyamiyonga Cell,BqNuUamXmP1,Nyamiyonga,5,01-01-00
Cyenombe Village,TmPV1hpVzKE,Cyenombe Village,HolPTYYd3KW,Cyenombe,6,01-01-00
Isangano Village,xohABqy3nXz,Isangano Village,HolPTYYd3KW,Isangano,6,01-01-00
Nyamiyonga Village,s7Fa7VORAjw,Nyamiyonga Village,HolPTYYd3KW,Nyamiyonga,6,01-01-00
Shirimpumu Village,Y8NGgEtckJR,Shirimpumu Village,HolPTYYd3KW,Shirimpumu,6,01-01-00
Rugarama I Cell,qPqquoWdcIV,Rugarama I Cell,BqNuUamXmP1,Rugarama I,5,01-01-00
Humure Village,Naoc5pa6gg0,Humure Village,qPqquoWdcIV,Humure,6,01-01-00
Karambi Village,jKV2WPUX10j,Karambi Village,qPqquoWdcIV,Karambi,6,01-01-00
Karuca Village,C1kbToA6dSL,Karuca Village,qPqquoWdcIV,Karuca,6,01-01-00
Nyabyihura Village,hsstRf3N0rq,Nyabyihura Village,qPqquoWdcIV,Nyabyihura,6,01-01-00
Rugarama II Cell,dMd7XdDHenR,Rugarama II Cell,BqNuUamXmP1,Rugarama II,5,01-01-00
Kibitaka Village,TojROBqCux1,Kibitaka Village,dMd7XdDHenR,Kibitaka,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,dMd7XdDHenR,Rebero,6,01-01-00
Rwenyana Village,iJc5UYRkYrd,Rwenyana Village,dMd7XdDHenR,Rwenyana,6,01-01-00
Umunini Village,b2zWm1Tv1Sq,Umunini Village,dMd7XdDHenR,Umunini,6,01-01-00
Nyagatare Sector,eqzJu2RAtS3,Nyagatare Sector,KOEeWNE6f5x,Nyagatare,4,01-01-00
Barija Cell,saxojv7vIoM,Barija Cell,eqzJu2RAtS3,Barija,5,01-01-00
Barija A Village,R9WbLyaSBnN,Barija A Village,saxojv7vIoM,Barija A,6,01-01-00
Barija B Village,stj1Cf9uRVu,Barija B Village,saxojv7vIoM,Barija B,6,01-01-00
Burumba Village,pyoVK1jHh3K,Burumba Village,saxojv7vIoM,Burumba,6,01-01-00
Kinihira Village,MCeIK0fo3RI,Kinihira Village,saxojv7vIoM,Kinihira,6,01-01-00
Bushoga Cell,MLj49GvdAmW,Bushoga Cell,eqzJu2RAtS3,Bushoga,5,01-01-00
Bushoga Village,wceU5RbOJwr,Bushoga Village,MLj49GvdAmW,Bushoga,6,01-01-00
Cyabahanga Village,qpNlxYRdxcT,Cyabahanga Village,MLj49GvdAmW,Cyabahanga,6,01-01-00
Cyonyo Village,T1xk4FXaAAV,Cyonyo Village,MLj49GvdAmW,Cyonyo,6,01-01-00
Ruhuha I Village,fO6HLby53iF,Ruhuha I Village,MLj49GvdAmW,Ruhuha I,6,01-01-00
Ruhuha II Village,dC2AD49XWrd,Ruhuha II Village,MLj49GvdAmW,Ruhuha II,6,01-01-00
Ryinkuyu Village,s8I0DEE0tM8,Ryinkuyu Village,MLj49GvdAmW,Ryinkuyu,6,01-01-00
Cyabayaga Cell,AeJUuFKO2i2,Cyabayaga Cell,eqzJu2RAtS3,Cyabayaga,5,01-01-00
Akamonyi Village,TDmWMI0VcXb,Akamonyi Village,AeJUuFKO2i2,Akamonyi,6,01-01-00
Bihinga Village,i30wETRjMVe,Bihinga Village,AeJUuFKO2i2,Bihinga,6,01-01-00
Cyabayaga Village,xPnQpt5GJab,Cyabayaga Village,AeJUuFKO2i2,Cyabayaga,6,01-01-00
Nyakabuye Village,D1parG8y849,Nyakabuye Village,AeJUuFKO2i2,Nyakabuye,6,01-01-00
Urugero Village,WCla0EA1D2U,Urugero Village,AeJUuFKO2i2,Urugero,6,01-01-00
Gakirage Cell,Plj4y0Y2rJE,Gakirage Cell,eqzJu2RAtS3,Gakirage,5,01-01-00
Gakirage Village,Zv0Knho6erH,Gakirage Village,Plj4y0Y2rJE,Gakirage,6,01-01-00
Kiboga I Village,Nfe2YheezY1,Kiboga I Village,Plj4y0Y2rJE,Kiboga I,6,01-01-00
Kiboga II Village,VPvqo7vaSzk,Kiboga II Village,Plj4y0Y2rJE,Kiboga II,6,01-01-00
Mihingo Village,Pu7T6F5VB9M,Mihingo Village,Plj4y0Y2rJE,Mihingo,6,01-01-00
Nkongi Village,wGE61zFI3y9,Nkongi Village,Plj4y0Y2rJE,Nkongi,6,01-01-00
Urumuri Village,DzR96nsLPOI,Urumuri Village,Plj4y0Y2rJE,Urumuri,6,01-01-00
Kamagiri Cell,In6SIzz7Vz5,Kamagiri Cell,eqzJu2RAtS3,Kamagiri,5,01-01-00
Kamagiri Village,hfxXAyaSbyA,Kamagiri Village,In6SIzz7Vz5,Kamagiri,6,01-01-00
Karungi Village,hU9vmbHTYJX,Karungi Village,In6SIzz7Vz5,Karungi,6,01-01-00
Nkerenke Village,Jxen5DR9hQW,Nkerenke Village,In6SIzz7Vz5,Nkerenke,6,01-01-00
Nsheke Cell,qasfl8ZCMy3,Nsheke Cell,eqzJu2RAtS3,Nsheke,5,01-01-00
Kabare Village,ijRhLDcn6WH,Kabare Village,qasfl8ZCMy3,Kabare,6,01-01-00
Nsheke Village,ujgZ9e7oIfb,Nsheke Village,qasfl8ZCMy3,Nsheke,6,01-01-00
Nyegeza Village,IPtNKd51pzw,Nyegeza Village,qasfl8ZCMy3,Nyegeza,6,01-01-00
Nyagatare Cell,uP2A1Ho3cO6,Nyagatare Cell,eqzJu2RAtS3,Nyagatare,5,01-01-00
Mirama I Village,nnZ4WYNgTvb,Mirama I Village,uP2A1Ho3cO6,Mirama I,6,01-01-00
Mirama II Village,UFNJKs1qQz7,Mirama II Village,uP2A1Ho3cO6,Mirama II,6,01-01-00
Nyagatare I Village,kXoR82ff73P,Nyagatare I Village,uP2A1Ho3cO6,Nyagatare I,6,01-01-00
Nyagatare II Village,PfWarXo437b,Nyagatare II Village,uP2A1Ho3cO6,Nyagatare II,6,01-01-00
Nyagatare III Village,PtzjtJG8knM,Nyagatare III Village,uP2A1Ho3cO6,Nyagatare III,6,01-01-00
Rutaraka Cell,t5G0QqfkmiS,Rutaraka Cell,eqzJu2RAtS3,Rutaraka,5,01-01-00
Gihorobwa Village,yC8YhWelmla,Gihorobwa Village,t5G0QqfkmiS,Gihorobwa,6,01-01-00
Mugari Village,et0Iw3tYLX9,Mugari Village,t5G0QqfkmiS,Mugari,6,01-01-00
Nkonji Village,MMS00apORRv,Nkonji Village,t5G0QqfkmiS,Nkonji,6,01-01-00
Rutaraka Village,c2gkfKJpHFI,Rutaraka Village,t5G0QqfkmiS,Rutaraka,6,01-01-00
Ryabega Village,TxownJaCG0Z,Ryabega Village,t5G0QqfkmiS,Ryabega,6,01-01-00
Ryabega Cell,jbAyYeD1YQF,Ryabega Cell,eqzJu2RAtS3,Ryabega,5,01-01-00
Marongero Village,QfLTM4oEiMD,Marongero Village,jbAyYeD1YQF,Marongero,6,01-01-00
Rugendo Village,j5P0LKaZ1sp,Rugendo Village,jbAyYeD1YQF,Rugendo,6,01-01-00
Ryabega Village,TxownJaCG0Z,Ryabega Village,jbAyYeD1YQF,Ryabega,6,01-01-00
Rukomo Sector,rEKgyHxo7oD,Rukomo Sector,KOEeWNE6f5x,Rukomo,4,01-01-00
Gahurura Cell,wJ5SsksbFj4,Gahurura Cell,rEKgyHxo7oD,Gahurura,5,01-01-00
Amahoro Village,XeBfZsifzWo,Amahoro Village,wJ5SsksbFj4,Amahoro,6,01-01-00
Busasamana Village,McbjpFdmnIv,Busasamana Village,wJ5SsksbFj4,Busasamana,6,01-01-00
Isangano Village,xohABqy3nXz,Isangano Village,wJ5SsksbFj4,Isangano,6,01-01-00
Nomero I Village,QGy0XEYiNCk,Nomero I Village,wJ5SsksbFj4,Nomero I,6,01-01-00
Rambura Village,bDk8dMTPIaE,Rambura Village,wJ5SsksbFj4,Rambura,6,01-01-00
Ruyonza Village,fx6EQV8LOZs,Ruyonza Village,wJ5SsksbFj4,Ruyonza,6,01-01-00
Ubumwe Village,uidBVLMIK2F,Ubumwe Village,wJ5SsksbFj4,Ubumwe,6,01-01-00
Urugwiro Village,LI7fQt1gMBe,Urugwiro Village,wJ5SsksbFj4,Urugwiro,6,01-01-00
Urukundo Village,ykyGNg5ScdJ,Urukundo Village,wJ5SsksbFj4,Urukundo,6,01-01-00
Urumuri Village,DzR96nsLPOI,Urumuri Village,wJ5SsksbFj4,Urumuri,6,01-01-00
Gashenyi Cell,ggQWD3lNz3O,Gashenyi Cell,rEKgyHxo7oD,Gashenyi,5,01-01-00
Agasasa Village,JRRvFBsJbWG,Agasasa Village,ggQWD3lNz3O,Agasasa,6,01-01-00
Bukamba Village,UxuoSPkHCEL,Bukamba Village,ggQWD3lNz3O,Bukamba,6,01-01-00
Gashenyi Village,U78qVIeDXIN,Gashenyi Village,ggQWD3lNz3O,Gashenyi,6,01-01-00
Gisenyi Village,vMxZ5Iw6fdv,Gisenyi Village,ggQWD3lNz3O,Gisenyi,6,01-01-00
Huriro Village,aObmopoCzfL,Huriro Village,ggQWD3lNz3O,Huriro,6,01-01-00
Isangano Village,xohABqy3nXz,Isangano Village,ggQWD3lNz3O,Isangano,6,01-01-00
Kiyovu Village,rXyke9YzE4h,Kiyovu Village,ggQWD3lNz3O,Kiyovu,6,01-01-00
Murore Village,jMFDfawAx29,Murore Village,ggQWD3lNz3O,Murore,6,01-01-00
Nyamirambo Village,ZGoMzcb01DF,Nyamirambo Village,ggQWD3lNz3O,Nyamirambo,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,ggQWD3lNz3O,Rebero,6,01-01-00
Rukomo Village,vFFMICU4l8J,Rukomo Village,ggQWD3lNz3O,Rukomo,6,01-01-00
Rurembo Village,Alqp9nUMnUa,Rurembo Village,ggQWD3lNz3O,Rurembo,6,01-01-00
Nyakagarama Cell,AcM5LvxO7GV,Nyakagarama Cell,rEKgyHxo7oD,Nyakagarama,5,01-01-00
Akamashama Village,CF3nLGzqcaU,Akamashama Village,AcM5LvxO7GV,Akamashama,6,01-01-00
Akamasheka Village,BZ4h9soWBBY,Akamasheka Village,AcM5LvxO7GV,Akamasheka,6,01-01-00
Amahoro Village,XeBfZsifzWo,Amahoro Village,AcM5LvxO7GV,Amahoro,6,01-01-00
Amizero Village,KvgS9LOqUXl,Amizero Village,AcM5LvxO7GV,Amizero,6,01-01-00
Gashenyi Village,U78qVIeDXIN,Gashenyi Village,AcM5LvxO7GV,Gashenyi,6,01-01-00
Gashura Village,YrtuNGVWz51,Gashura Village,AcM5LvxO7GV,Gashura,6,01-01-00
Isangano Village,xohABqy3nXz,Isangano Village,AcM5LvxO7GV,Isangano,6,01-01-00
Karugondo Village,ovx9CzyWuEV,Karugondo Village,AcM5LvxO7GV,Karugondo,6,01-01-00
Kayenzi Village,Zn6oHDPXonz,Kayenzi Village,AcM5LvxO7GV,Kayenzi,6,01-01-00
Musenyi Village,JOLBl8T6gGx,Musenyi Village,AcM5LvxO7GV,Musenyi,6,01-01-00
Nyakagarama Village,eOi9fUKPfEv,Nyakagarama Village,AcM5LvxO7GV,Nyakagarama,6,01-01-00
Nyamworoma Village,g4YG8MUqBX4,Nyamworoma Village,AcM5LvxO7GV,Nyamworoma,6,01-01-00
Rukomo II Cell,ZMr006BrnFI,Rukomo II Cell,rEKgyHxo7oD,Rukomo II,5,01-01-00
Amahoro Village,XeBfZsifzWo,Amahoro Village,ZMr006BrnFI,Amahoro,6,01-01-00
Berwa Village,foriSHZzfPK,Berwa Village,ZMr006BrnFI,Berwa,6,01-01-00
Isangano Village,xohABqy3nXz,Isangano Village,ZMr006BrnFI,Isangano,6,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,ZMr006BrnFI,Kabeza,6,01-01-00
Mwurirwa Village,BIsXY9oPtJN,Mwurirwa Village,ZMr006BrnFI,Mwurirwa,6,01-01-00
Nyange Village,ur0BEzTY9t4,Nyange Village,ZMr006BrnFI,Nyange,6,01-01-00
Nyarubuye Village,CitOLxvwH17,Nyarubuye Village,ZMr006BrnFI,Nyarubuye,6,01-01-00
Nyarurama Village,DXzvETOswxR,Nyarurama Village,ZMr006BrnFI,Nyarurama,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,ZMr006BrnFI,Rebero,6,01-01-00
Rugabano Village,jdq0HXpMRtT,Rugabano Village,ZMr006BrnFI,Rugabano,6,01-01-00
Rurenge Cell,t5dZsd57hxy,Rurenge Cell,rEKgyHxo7oD,Rurenge,5,01-01-00
Akajuka Village,f86qtFXtEVp,Akajuka Village,t5dZsd57hxy,Akajuka,6,01-01-00
Benishyaka Village,cHm21J8lfSt,Benishyaka Village,t5dZsd57hxy,Benishyaka,6,01-01-00
Biryogo Village,uiXGquynlZL,Biryogo Village,t5dZsd57hxy,Biryogo,6,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,t5dZsd57hxy,Kabeza,6,01-01-00
Kabusunzu Village,PmMkNM5HZTK,Kabusunzu Village,t5dZsd57hxy,Kabusunzu,6,01-01-00
Nyabwunyu Village,JfhzdbzLhiQ,Nyabwunyu Village,t5dZsd57hxy,Nyabwunyu,6,01-01-00
Nyamirambo Village,ZGoMzcb01DF,Nyamirambo Village,t5dZsd57hxy,Nyamirambo,6,01-01-00
Rurenge Village,OHE3WhJtWyD,Rurenge Village,t5dZsd57hxy,Rurenge,6,01-01-00
Rushashi Village,Ws0TICmLjN5,Rushashi Village,t5dZsd57hxy,Rushashi,6,01-01-00
Rwiju Village,c7N7g6c95L7,Rwiju Village,t5dZsd57hxy,Rwiju,6,01-01-00
Rwempasha Sector,go5a6xx3Zkw,Rwempasha Sector,KOEeWNE6f5x,Rwempasha,4,01-01-00
Cyenjonjo Cell,ZEUnchcd0fO,Cyenjonjo Cell,go5a6xx3Zkw,Cyenjonjo,5,01-01-00
Cyenjonjo I Village,uSTpJZUjIca,Cyenjonjo I Village,ZEUnchcd0fO,Cyenjonjo I,6,01-01-00
Cyenjonjo II Village,bT0PnG5wiAn,Cyenjonjo II Village,ZEUnchcd0fO,Cyenjonjo II,6,01-01-00
Rutare II Village,qWWTqYoZqFK,Rutare II Village,ZEUnchcd0fO,Rutare II,6,01-01-00
Gasinga Cell,zAmUoXkc4sB,Gasinga Cell,go5a6xx3Zkw,Gasinga,5,01-01-00
Gasinga Village,PSopO9zjSTd,Gasinga Village,zAmUoXkc4sB,Gasinga,6,01-01-00
Nyendo Village,H5o6fEujgp3,Nyendo Village,zAmUoXkc4sB,Nyendo,6,01-01-00
Rwibishorogoto Village,OpF7Uw6UPkl,Rwibishorogoto Village,zAmUoXkc4sB,Rwibishorogoto,6,01-01-00
Kabare Cell,dA7s2D3OafL,Kabare Cell,go5a6xx3Zkw,Kabare,5,01-01-00
Gituro Village,yAZp6dUEFTh,Gituro Village,dA7s2D3OafL,Gituro,6,01-01-00
Kabare Village,ijRhLDcn6WH,Kabare Village,dA7s2D3OafL,Kabare,6,01-01-00
Ururimbi Village,QoXXaNB1Lbo,Ururimbi Village,dA7s2D3OafL,Ururimbi,6,01-01-00
Kazaza Cell,XoLbxHzzWT2,Kazaza Cell,go5a6xx3Zkw,Kazaza,5,01-01-00
Gakindo Village,ELOmuXpi620,Gakindo Village,XoLbxHzzWT2,Gakindo,6,01-01-00
Kazaza Village,MlLi6ByYJZY,Kazaza Village,XoLbxHzzWT2,Kazaza,6,01-01-00
Rukiri Village,u1KUw1J41OI,Rukiri Village,XoLbxHzzWT2,Rukiri,6,01-01-00
Mishenyi Cell,pHgFA0dftIO,Mishenyi Cell,go5a6xx3Zkw,Mishenyi,5,01-01-00
Gicwamba Village,RB0tzXRjnez,Gicwamba Village,pHgFA0dftIO,Gicwamba,6,01-01-00
Kinungu Village,zItxvJ3iiHV,Kinungu Village,pHgFA0dftIO,Kinungu,6,01-01-00
Mishenyi Village,v96TzFMV3QU,Mishenyi Village,pHgFA0dftIO,Mishenyi,6,01-01-00
Rugarama Cell,oP9H0YE9dFz,Rugarama Cell,go5a6xx3Zkw,Rugarama,5,01-01-00
Bubare Village,oKqj7wJXatr,Bubare Village,oP9H0YE9dFz,Bubare,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,oP9H0YE9dFz,Rugarama,6,01-01-00
Rukorota Cell,gB0BMkmKuhd,Rukorota Cell,go5a6xx3Zkw,Rukorota,5,01-01-00
Bukonji Village,e8vkYxy85BJ,Bukonji Village,gB0BMkmKuhd,Bukonji,6,01-01-00
Rukorota Village,sDTlWMAO9Mh,Rukorota Village,gB0BMkmKuhd,Rukorota,6,01-01-00
Rutare Cell,DZOJDoDRoal,Rutare Cell,go5a6xx3Zkw,Rutare,5,01-01-00
Mashaka Village,M6aM0j7z7m3,Mashaka Village,DZOJDoDRoal,Mashaka,6,01-01-00
Nshuli Village,Ikm8nXXve6n,Nshuli Village,DZOJDoDRoal,Nshuli,6,01-01-00
Rutare Village,xF6C60A0bKZ,Rutare Village,DZOJDoDRoal,Rutare,6,01-01-00
Rwempasha Cell,ER344dVyQpb,Rwempasha Cell,go5a6xx3Zkw,Rwempasha,5,01-01-00
Nyarubare Village,oC5qjHAK1LF,Nyarubare Village,ER344dVyQpb,Nyarubare,6,01-01-00
Rwahi Village,MFPW2rNVWbM,Rwahi Village,ER344dVyQpb,Rwahi,6,01-01-00
Rwempasha Village,w5JoHOQ9Lnn,Rwempasha Village,ER344dVyQpb,Rwempasha,6,01-01-00
Uwinkiko Village,nhWqT6nEhni,Uwinkiko Village,ER344dVyQpb,Uwinkiko,6,01-01-00
Ryeru Cell,RSLW9UhtU8q,Ryeru Cell,go5a6xx3Zkw,Ryeru,5,01-01-00
Bweya Village,lH5bLpavdW6,Bweya Village,RSLW9UhtU8q,Bweya,6,01-01-00
Ryeru Village,y57AfONR91z,Ryeru Village,RSLW9UhtU8q,Ryeru,6,01-01-00
Rwimiyaga Sector,u0ZacALb5AR,Rwimiyaga Sector,KOEeWNE6f5x,Rwimiyaga,4,01-01-00
Gacundezi Cell,n7CvzeWatrn,Gacundezi Cell,u0ZacALb5AR,Gacundezi,5,01-01-00
Bugaragara Village,a5Ao2QVVLgg,Bugaragara Village,n7CvzeWatrn,Bugaragara,6,01-01-00
Gacundezi I Village,AHpbsFbctQr,Gacundezi I Village,n7CvzeWatrn,Gacundezi I,6,01-01-00
Gacundezi II Village,o9SRhYMLtR6,Gacundezi II Village,n7CvzeWatrn,Gacundezi II,6,01-01-00
Rukundo I Village,jjoHQ1xvh8X,Rukundo I Village,n7CvzeWatrn,Rukundo I,6,01-01-00
Rukundo II Village,wPYGrBjVyyl,Rukundo II Village,n7CvzeWatrn,Rukundo II,6,01-01-00
Rukundo III Village,zZVhFnCj1Fq,Rukundo III Village,n7CvzeWatrn,Rukundo III,6,01-01-00
Kabeza Cell,mpFMbPQ9noF,Kabeza Cell,u0ZacALb5AR,Kabeza,5,01-01-00
Gatovu Village,HNwgRcEfeEE,Gatovu Village,mpFMbPQ9noF,Gatovu,6,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,mpFMbPQ9noF,Kabeza,6,01-01-00
Kabeza Centre Village,NYBbad97qqq,Kabeza Centre Village,mpFMbPQ9noF,Kabeza Centre,6,01-01-00
Kavumu Village,iHlqYNeLWPw,Kavumu Village,mpFMbPQ9noF,Kavumu,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,mpFMbPQ9noF,Rugarama,6,01-01-00
Rukiri I Village,Jb7nAjl2b8p,Rukiri I Village,mpFMbPQ9noF,Rukiri I,6,01-01-00
Rukiri II Village,CrK5HD4nmIe,Rukiri II Village,mpFMbPQ9noF,Rukiri II,6,01-01-00
Kirebe Cell,ctYJnwcK9J8,Kirebe Cell,u0ZacALb5AR,Kirebe,5,01-01-00
Gatebe I Village,zdKJVCEJ99n,Gatebe I Village,ctYJnwcK9J8,Gatebe I,6,01-01-00
Gatebe II Village,rh9xnYbnl5t,Gatebe II Village,ctYJnwcK9J8,Gatebe II,6,01-01-00
Kirebe Village,tOZTTfr7Y4S,Kirebe Village,ctYJnwcK9J8,Kirebe,6,01-01-00
Rukindo Village,VXLEYNktbRa,Rukindo Village,ctYJnwcK9J8,Rukindo,6,01-01-00
Ntoma Cell,lEOyK1WpYHv,Ntoma Cell,u0ZacALb5AR,Ntoma,5,01-01-00
Gashwenu Village,Dkl7EWIjWOk,Gashwenu Village,lEOyK1WpYHv,Gashwenu,6,01-01-00
Kibuye Village,OByOFf2GWaB,Kibuye Village,lEOyK1WpYHv,Kibuye,6,01-01-00
Kimaramu Village,lIMTzemXRX2,Kimaramu Village,lEOyK1WpYHv,Kimaramu,6,01-01-00
Nyampire Village,z1zAVa7tV7J,Nyampire Village,lEOyK1WpYHv,Nyampire,6,01-01-00
Rwembogo Village,zRg6MaGilEs,Rwembogo Village,lEOyK1WpYHv,Rwembogo,6,01-01-00
Nyarupfubire Cell,i0SXaGUESfx,Nyarupfubire Cell,u0ZacALb5AR,Nyarupfubire,5,01-01-00
Kamagiri Village,hfxXAyaSbyA,Kamagiri Village,i0SXaGUESfx,Kamagiri,6,01-01-00
Nyakagando I Village,xY8GMDttpl0,Nyakagando I Village,i0SXaGUESfx,Nyakagando I,6,01-01-00
Nyakagando II Village,ZKXgqBq0U8q,Nyakagando II Village,i0SXaGUESfx,Nyakagando II,6,01-01-00
Nyarupfubire I Village,EbfwweXZEG5,Nyarupfubire I Village,i0SXaGUESfx,Nyarupfubire I,6,01-01-00
Nyarupfubire II Village,VleujmpCwhJ,Nyarupfubire II Village,i0SXaGUESfx,Nyarupfubire II,6,01-01-00
Rwimiyaga I Village,KET6UHcFOhA,Rwimiyaga I Village,i0SXaGUESfx,Rwimiyaga I,6,01-01-00
Rwimiyaga II Village,xojwXeP4Orx,Rwimiyaga II Village,i0SXaGUESfx,Rwimiyaga II,6,01-01-00
Nyendo Cell,k4KzVkuq1TT,Nyendo Cell,u0ZacALb5AR,Nyendo,5,01-01-00
Isangano Village,xohABqy3nXz,Isangano Village,k4KzVkuq1TT,Isangano,6,01-01-00
Nyamirama Village,xIHvayLIKqp,Nyamirama Village,k4KzVkuq1TT,Nyamirama,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,k4KzVkuq1TT,Rebero,6,01-01-00
Remera Village,mBLNBJ4ETn3,Remera Village,k4KzVkuq1TT,Remera,6,01-01-00
Rutungu Cell,nqrh7UkrXQ9,Rutungu Cell,u0ZacALb5AR,Rutungu,5,01-01-00
Bwera Village,fEHUmISMZKQ,Bwera Village,nqrh7UkrXQ9,Bwera,6,01-01-00
Cyamunyana Village,pwaOXRIF4y1,Cyamunyana Village,nqrh7UkrXQ9,Cyamunyana,6,01-01-00
Gakagati I Village,dhMFsrQikXY,Gakagati I Village,nqrh7UkrXQ9,Gakagati I,6,01-01-00
Gakagati II Village,JtiSsJs90iy,Gakagati II Village,nqrh7UkrXQ9,Gakagati II,6,01-01-00
Rubira Village,Oj5EZktBg4Z,Rubira Village,nqrh7UkrXQ9,Rubira,6,01-01-00
Rwimiyaga Cell,xLOhTn7flFk,Rwimiyaga Cell,u0ZacALb5AR,Rwimiyaga,5,01-01-00
Byimana Village,FzKa1eCzNV5,Byimana Village,xLOhTn7flFk,Byimana,6,01-01-00
Gakoma Village,sokcpmPrevj,Gakoma Village,xLOhTn7flFk,Gakoma,6,01-01-00
Kizungu Village,oPWLIxMjsdR,Kizungu Village,xLOhTn7flFk,Kizungu,6,01-01-00
Mahoro Village,z4Tlo7Tenmr,Mahoro Village,xLOhTn7flFk,Mahoro,6,01-01-00
Muyange Village,ocDqYQM8yy4,Muyange Village,xLOhTn7flFk,Muyange,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,xLOhTn7flFk,Rebero,6,01-01-00
Rwinyange Village,AkbafeKBMgR,Rwinyange Village,xLOhTn7flFk,Rwinyange,6,01-01-00
Tabagwe Sector,jsmlZZKavsT,Tabagwe Sector,KOEeWNE6f5x,Tabagwe,4,01-01-00
Gishuro Cell,s6I7VTiOxfu,Gishuro Cell,jsmlZZKavsT,Gishuro,5,01-01-00
Gatoma Village,NQ4zQpXRvcN,Gatoma Village,s6I7VTiOxfu,Gatoma,6,01-01-00
Kaborogota Village,Mx1Cy57h1hC,Kaborogota Village,s6I7VTiOxfu,Kaborogota,6,01-01-00
Kayanja Village,kmO0dLPL1am,Kayanja Village,s6I7VTiOxfu,Kayanja,6,01-01-00
Nyagatare Village,ShdeyBZdYWm,Nyagatare Village,s6I7VTiOxfu,Nyagatare,6,01-01-00
Nyasine Village,uYWgOBs7kV4,Nyasine Village,s6I7VTiOxfu,Nyasine,6,01-01-00
Gitengure Cell,y2FjhgjyQFX,Gitengure Cell,jsmlZZKavsT,Gitengure,5,01-01-00
Bitibyoma Village,J1yVQZf8bC5,Bitibyoma Village,y2FjhgjyQFX,Bitibyoma,6,01-01-00
Gitengure Village,FbPHkNeQzzO,Gitengure Village,y2FjhgjyQFX,Gitengure,6,01-01-00
Kayigiro Village,r8qIvnPGK75,Kayigiro Village,y2FjhgjyQFX,Kayigiro,6,01-01-00
Nshuri Village,ajDD1WHidbv,Nshuri Village,y2FjhgjyQFX,Nshuri,6,01-01-00
Nyagasigati Village,GdkEEAFc598,Nyagasigati Village,y2FjhgjyQFX,Nyagasigati,6,01-01-00
Nkoma Cell,XV5qy1G6gZk,Nkoma Cell,jsmlZZKavsT,Nkoma,5,01-01-00
Agafaru Village,NgC9XHjwqB6,Agafaru Village,XV5qy1G6gZk,Agafaru,6,01-01-00
Ibare Village,Eqd60XG0gfD,Ibare Village,XV5qy1G6gZk,Ibare,6,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,XV5qy1G6gZk,Kabeza,6,01-01-00
Kaduha Village,t9bER61DJpN,Kaduha Village,XV5qy1G6gZk,Kaduha,6,01-01-00
Kigando Village,EJielcxrOe9,Kigando Village,XV5qy1G6gZk,Kigando,6,01-01-00
Mutozo Village,Ch6sREgk3Wy,Mutozo Village,XV5qy1G6gZk,Mutozo,6,01-01-00
Nkoma Village,bGinR8hlvok,Nkoma Village,XV5qy1G6gZk,Nkoma,6,01-01-00
Rugabano Village,jdq0HXpMRtT,Rugabano Village,XV5qy1G6gZk,Rugabano,6,01-01-00
Runyinya Village,eWv7q4UrjdB,Runyinya Village,XV5qy1G6gZk,Runyinya,6,01-01-00
Nyabitekeri Cell,mS3Lxs3EePG,Nyabitekeri Cell,jsmlZZKavsT,Nyabitekeri,5,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,mS3Lxs3EePG,Kabeza,6,01-01-00
Kabirizi Village,Ya7oQjp9kBB,Kabirizi Village,mS3Lxs3EePG,Kabirizi,6,01-01-00
Kamate Village,azPNzLE6WDk,Kamate Village,mS3Lxs3EePG,Kamate,6,01-01-00
Kangoma Village,dKyMqVPEPbn,Kangoma Village,mS3Lxs3EePG,Kangoma,6,01-01-00
Kiyovu Village,rXyke9YzE4h,Kiyovu Village,mS3Lxs3EePG,Kiyovu,6,01-01-00
Munini Village,WDglRWD1mLK,Munini Village,mS3Lxs3EePG,Munini,6,01-01-00
Nyagatoma Cell,wZzsBfvDAFU,Nyagatoma Cell,jsmlZZKavsT,Nyagatoma,5,01-01-00
Agafaro Village,lzND9tv0ulU,Agafaro Village,wZzsBfvDAFU,Agafaro,6,01-01-00
Agasongero Village,ELSm65CmT0J,Agasongero Village,wZzsBfvDAFU,Agasongero,6,01-01-00
Akajevuba Village,c5rDZgpuWck,Akajevuba Village,wZzsBfvDAFU,Akajevuba,6,01-01-00
